https://www.olx.in/item/3-bhk-house-for-rent-near-presentation-school-chevayur-calicut-iid-1764263424,"3 BHK house for RENT near Presentation School, Chevayur, Calicut",1764263424,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayur', '3 BHK house for RENT near Presentation School, Chevayur, Calicut']","{'amount': '20000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/uktkvv19ctgs2-IN/image;s=850x0,"Call  *(9) *4) *(4) *(6)*(0)*(5)*(4)*(1)*(7)*(1)
Near Presentation School,Chevayur, Calicut
Direct access from Mavoor Road (Roadside)
2 KM to Medical College
2 KM to CyberPark
1300 sq feet 
3 BHK attached, common bathroom
2 parking 
Rent 20000 
Advance 100000 (5 months rent)","Chevayur, Kozhikode, Kerala",Sasikumaran O,Houses & Villas,4,3
https://www.olx.in/item/2-bhk-ground-floor-of-apartment-near-asokapuram-2-bhk-iid-1765245446,2 bhk Ground Floor of Apartment near Asokapuram-2 bhk,1765245446,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Asokapuram', '2 bhk Ground Floor of Apartment near Asokapuram-2 bhk']","{'amount': '15000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/69q37tsdovbu-IN/image;s=850x0,"2 bhk Ground Floor of Apartment in near Asokapuram.
Excellent location. 
Rent Rs 15000 per month & deposit Rs 50000.
Genuine clients can contact 9,4,4,7,DOUBLE1,4,4,71 for details and site visit.
SERVICE CHARGES AS APPLICABLE.","Asokapuram, Kozhikode, Kerala","S Kumar, Vaishali properties",Apartments,2,2
https://www.olx.in/item/house-for-rent-malaparamb-iid-1763500874,House for rent @Malaparamb,1763500874,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Malaparamba', 'House for rent @Malaparamb']","{'amount': '22000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/6ulthazdunjc3-IN/image;s=850x0,Compound wall well water near by bypass,"Malaparamba, Kozhikode, Kerala",Sunil Kc,Houses & Villas,3,3
https://www.olx.in/item/chevarambalam-bhk-house-for-rent-iid-1687690626,Chevarambalam bhk house for rent,1687690626,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevarambalam', 'Chevarambalam bhk house for rent']","{'amount': '100000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/s1p03yd98sia2-IN/image;s=850x0,"Near iringadanpalli bypass
9bhk house
Rent 100000
Adwance 3lakh","Chevarambalam, Kozhikode, Kerala",Vijesh K,Houses & Villas,4+,4+
https://www.olx.in/item/malaparamb-3bhk-house-for-rent-iid-1752358961,Malaparamb 3bhk house for rent,1752358961,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Malaparamba', 'Malaparamb 3bhk house for rent']","{'amount': '20000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/9cehulzgpv67-IN/image;s=850x0,"മലാപ്പറമ്പ് മെയിൻ റോഡിനടുത്തു 4ബെഡ്‌റൂം വീട് വാടകക്ക്
Rent 200000
Adwance 1lakh","Malaparamba, Kozhikode, Kerala",Vijesh K,Houses & Villas,3,4
https://www.olx.in/item/3--iid-1750936056,ഇരിങ്ങാടൻപള്ളി 3ബെഡ്‌റൂം വീട് വാടകക്ക്,1750936056,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevarambalam', 'ഇരിങ്ങാടൻപള്ളി 3ബെഡ്\u200cറൂം വീട് വാടകക്ക്']","{'amount': '25000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/8l0pz6edpzlg-IN/image;s=850x0,"ഇരിങ്ങാടൻപള്ളി ബൈപ്പാസിനടുത്തായി 3ബെഡ്‌റൂം വീട് വാടകക്ക്
Rent 22000
adwance 1lakh","Chevarambalam, Kozhikode, Kerala",Vijesh K,Houses & Villas,3,3
https://www.olx.in/item/3--iid-1748022067,മലാപ്പറമ്പ് 3ബെഡ്‌റൂം വീട് വാടകക്ക്,1748022067,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Malaparamba', 'മലാപ്പറമ്പ് 3ബെഡ്\u200cറൂം വീട് വാടകക്ക്']","{'amount': '20000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/o5rwawcbgimx-IN/image;s=850x0,"മലാപറമ്പ് പ്രവിഡൻസ് കോളേജിനടുത്തു 3ബെഡ്റൂം വീട് വാടകക്ക്
Rent 18000
Adwance 1lakh","Malaparamba, Kozhikode, Kerala",Vijesh K,Houses & Villas,3,3
https://www.olx.in/item/chevaramblam-3bhk-house-for-rent-iid-1753350024,Chevaramblam 3bhk house for rent,1753350024,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevarambalam', 'Chevaramblam 3bhk house for rent']","{'amount': '17000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/lya070v84b7m1-IN/image;s=850x0,"ചെവരമ്പലം ഭാഗത്തു 3ബെഡ്‌റൂം വീട് വാടകക്ക്
Rent 17000
Adwance 50000","Chevarambalam, Kozhikode, Kerala",Vijesh K,Houses & Villas,3,3
https://www.olx.in/item/2--iid-1754262491,മലപ്പറമ്പ് 2ബെഡ്‌റൂം പുതിയ വീട് വാടകക്ക്,1754262491,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Malaparamba', 'മലപ്പറമ്പ് 2ബെഡ്\u200cറൂം പുതിയ വീട് വാടകക്ക്']","{'amount': '18000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/v5fchbjh4wxs1-IN/image;s=850x0,"Near malaparamb 2bhk new house
Rent 15000
Adwance 1lakh","Malaparamba, Kozhikode, Kerala",Vijesh K,Houses & Villas,2,2
https://www.olx.in/item/kovoor-4bhk-house-for-rent-iid-1762862487,Kovoor 4bhk house for rent,1762862487,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kovoor', 'Kovoor 4bhk house for rent']","{'amount': '22000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/t0zadekwc8yk3-IN/image;s=850x0,"കോവൂർ ഇരിങ്ങാടൻ പള്ളി ബൈപ്പാസിനടുത്തു 4ബെഡ്‌റൂം വീട് വാടകക്ക്
Rent 22000
Adwance 1lakh","Kovoor, Kozhikode, Kerala",Vijesh K,Houses & Villas,4,4
https://www.olx.in/item/house-for-rent-karaparamb-iid-1760468733,House for rent @ Karaparamb,1760468733,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', 'House for rent @ Karaparamb']","{'amount': '15000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/a728n77t7jxt1-IN/image;s=850x0,Compound wall well water near by main road,"Karaparamba, Kozhikode, Kerala",Sunil Kc,Houses & Villas,3,3
https://www.olx.in/item/2bhk-furnished-flat-for-rent-at-civil-station-calicut-wd-iid-1766027582,"2Bhk Furnished Flat For Rent at Civil Station, Calicut (wd)",1766027582,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Malaparamba', '2Bhk Furnished Flat For Rent at Civil Station, Calicut (wd)']","{'amount': '25500', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/dndprilv38wo1-IN/image;s=850x0,"Are you looking for a Branded Flat ?
Here it is !
2Bhk  Furnished Flat Available For Rent ,
1200 sq.ft Furnished Flat for Rent at   Civil Station,Calicut
Total Rent : 25,500/-
It hosts all the amenities and all the facilities are nearby the city.
*Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/-
* Erahipalam ,2bhk,1200sq.ft , Furnished 27000/-
* Erahipalam , 3bhk, 1600sq.ft, semi, 23000/-
*Thondayad, 3bhk, 2000sq.ft , semi, 45000/-
* kottuli ,2bhk , 1000sq.ft,semi , 23000/-
*calicut Beach , 3bhk, 1600sq.ft,26000/-
* YMC , 1bhk, 700sq.ft semi,25000/-
* methoott Thazham 2bhk 800sq.ft semi , 16500/-
*pottammal, 3bhk , furnshed,25000/-
* East Hill, 3Bhk, Semi Furbished,23000/-
""Note : Image shown are only for business purpose , actual building / Land may differ.""
For More details, Contact:
Big Deals Realtors
4th Floor , Hilite Business Park , Palazhy - Calicut -
About Us :
Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value.
We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE.
We Provide the following Specialised Features :
* Hassle free Documentation
* Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property
* Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc","Malaparamba, Kozhikode, Kerala",Big Deals,Apartments,2,2
https://www.olx.in/item/house-for-rent-4-bedroom-iid-1762197871,House for rent -4 Bedroom,1762197871,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Kommeri', 'House for rent -4 Bedroom']","{'amount': '24000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/r16cau2t7fo5-IN/image;s=850x0,"2.5km to Lulu and hilite mall
4 bed room 
Well water
Rate slightly negotiable","Kommeri, Kozhikode, Kerala",Sanoop M P,Houses & Villas,4+,4
https://www.olx.in/item/paroppadi-3bhk-house-for-rent-iid-1762916594,Paroppadi 3bhk House for rent,1762916594,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Paroppadi', 'Paroppadi 3bhk House for rent']","{'amount': '13000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/o2v4pvg8nr6x1-IN/image;s=850x0,"Paroppadi 3bhk house
Rent 15000
Adwance 50000","Paroppadi, Kozhikode, Kerala",Vijesh K,Houses & Villas,3,3
https://www.olx.in/item/2-bhk-flat-for-rent-at-chevayur-iid-1764249747,2 bhk flat for rent at chevayur,1764249747,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayur', '2 bhk flat for rent at chevayur']","{'amount': '23500', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/tbw6n31tnqhc3-IN/image;s=850x0,"2bhk flat for Sale at Thondayad
◾2bhk attached
◾1252 sqft
◾balcony
◾ modular kitchen 
Aminities
◾ water backeup
◾power backup
◾24 hrs security 
◾Gym
Rent 23500 including mnc
More details
Endless Properties
2nd floor kairali complex
Thondayad Calicut","Chevayur, Kozhikode, Kerala",Endless properties,Apartments,2,2
https://www.olx.in/item/house-for-rent-karaparamba-iid-1766447277,House for rent  karaparamba,1766447277,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', 'House for rent  karaparamba']","{'amount': '15000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/au8o54lic0at1-IN/image;s=850x0,"3 bhk house for rent
Kozhikode Karaparamba
Rent 15,000
Well water, compound gate
main road side 
949 bsnl 6 426 jio connection 100","Karaparamba, Kozhikode, Kerala",CityDeals,Houses & Villas,3,3
https://www.olx.in/item/flat-for-rent-iid-1766446688,Flat for rent,1766446688,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', 'Flat for rent']","{'amount': '30000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/rrmv4ynnqa1e2-IN/image;s=850x0,"Kozhikode Eranjippalam
2 bedrooms full furnished flat
Rent. 30,000.
Parking, lift. Security
94 bsnl 96 bsnl 426 jio 100","Karaparamba, Kozhikode, Kerala",CityDeals,Apartments,2,2
https://www.olx.in/item/semi-furnished-house-for-rent-iid-1766446170,Semi furnished house for rent,1766446170,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', 'Semi furnished house for rent']","{'amount': '25000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/6okgds0lo8k53-IN/image;s=850x0,"Kozhikode karaparamba
3 bedrooms semi furnished house
Rent 25,000.
Well water. Compound gate.","Karaparamba, Kozhikode, Kerala",CityDeals,Houses & Villas,3,3
https://www.olx.in/item/1-bhk-semi-furnished-flat-for-rent-at-irigaloor-iid-1765012601,1 bhk semi furnished flat for Rent at irigaloor,1765012601,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '1 bhk semi furnished flat for Rent at irigaloor']","{'amount': '25000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/hnkfy4zz1xzu3-IN/image;s=850x0,"1 bhk semi furnished flat for Rent at irigaloor
◾1 bhk attached
◾900 sqft
◾balcony
◾Wardrobs
◾modulqr kitchen
Aminites
◾lift
◾coverd parking
◾24  hrs security
◾power back up
◾water back up
Rent- 25000+mnc
More details
Endless properties
2nd floor, kairali complex
Thondayad, calicut","Thondayad, Kozhikode, Kerala",Endless properties,Apartments,1,1
https://www.olx.in/item/2bhk-furnished-flat-for-rent-at-thondayad-bypass-iid-1668049540,2bhk furnished flat for rent at Thondayad bypass,1668049540,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2bhk furnished flat for rent at Thondayad bypass']","{'amount': '30000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/aqnzxxs8ukte1-IN/image;s=850x0,2bhk  furnished flat for rent at Thondayad bypass,"Thondayad, Kozhikode, Kerala",FAISAL,Apartments,2,2
https://www.olx.in/item/studio-fully-furnished-flat-for-rent-iid-1630591642,Studio fully furnished flat for Rent,1630591642,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Studio fully furnished flat for Rent']","{'amount': '20000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/8r1lnpb65oql2-IN/image;s=850x0,"Studio ,1bhk ,2bhk,3bhk","Thondayad, Kozhikode, Kerala",FAISAL,Apartments,1,1
https://www.olx.in/item/1bhk-fully-furnished-flat-for-rent-at-thondayad-bypass-iid-1624512646,1bhk fully furnished flat for rent at Thondayad bypass,1624512646,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '1bhk fully furnished flat for rent at Thondayad bypass']","{'amount': '22000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/1rc9md99ddwy1-IN/image;s=850x0,Near metro Hospital,"Thondayad, Kozhikode, Kerala",FAISAL,Apartments,2,1
https://www.olx.in/item/3bhk-fully-furnished-flat-for-rent-at-calicut-iid-1620524254,3bhk fully furnished flat for rent at Calicut,1620524254,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '3bhk fully furnished flat for rent at Calicut']","{'amount': '35000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/m66zvpfmpizn1-IN/image;s=850x0,3bhk fully furnished flat for rent at Calicut,"Thondayad, Kozhikode, Kerala",FAISAL,Apartments,3,3
https://www.olx.in/item/2bhk-semi-furnished-flat-for-rent-calicut-lanmark-trade-centre-iid-1593111598,2bhk semi furnished flat for rent calicut Lanmark trade centre,1593111598,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '2bhk semi furnished flat for rent calicut Lanmark trade centre']","{'amount': '25000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/8aq32niz3udg3-IN/image;s=850x0,"2bhk semi furnished flat for rent at Calicut  landmark trade  centre 
Fully furnished 
 Amenities
Near Cyber park
Metro Hospital
Mall 
Hyper Market","Thondayad, Kozhikode, Kerala",FAISAL,Apartments,2,2
https://www.olx.in/item/3bhk-semi-furnished-flat-for-rent-at-chevayur-iid-1764234585,3bhk semi furnished flat for rent at chevayur,1764234585,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayur', '3bhk semi furnished flat for rent at chevayur']","{'amount': '27000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/rb049knvfn471-IN/image;s=850x0,"3BHK fully furnished Duplex flat for rent at chevayur
▪️3bhk attached
▪️2.balcony
▪️1600 sq ft
▪️ modular kitchen
Aminities
▪️ car parking
▪️Security 24 hrs
▪️power back up
▪️water back up
Easy to access from medical college
rent -27000 including mnc
More details
Endless properties
2nd floor Kairali Complex
Thondayad. Calicut","Chevayur, Kozhikode, Kerala",Endless properties,Apartments,2,3
